;Johnny Cash;Willie Nelson;Dolly Parton;Hank Williams;Faith Hill;Dixie Chicks;Garth Brooks;Kenny Rogers;Tim McGraw;Hank Snow;Brooks and Dunn;Lee Hazlewood;Kenny Chesney;Jim Reeves;Roger Miller;Kris Kristofferson;Bob Dylan;Joni Mitchell;Leonard Cohen;Joan Baez;Townes van Zandt;Pete Seeger;Suzanne Vega;Tracy Chapman;Tim Buckley;Steeleye Span;Woody Guthrie;Donovan;Cat Stevens;John Denver;Don McLean;Crosby Stills & Nash;Miles Davis;Dave Brubeck;Billie Holiday;Duke Ellington;Django Reinhardt;Glenn Miller;Ella Fitzgerald;Louis Armstrong;Nat King Cole;Herbie Hancock;Nina Simone;John Coltrane;Charlie Parker;Count Basie;Thelonious Monk;Cannonball Adderley;John Lee Hooker;Muddy Waters;Taj Mahal;John Mayall;Big Bill Broonzy;BB King;Howlin' Wolf;Willie Dixon;Blind Lemon Jefferson;Blind Willie McTell;Mississippi John Hurt;T-Bone Walker;Etta James;Lightnin' Hopkins;Otis Rush;Albert King;James Brown;Marvin Gaye;Otis Redding;Solomon Burke;Sam Cooke;Aretha Franklin;Al Green;The Temptations;The Drifters;Fats Domino;The Supremes;Isaac Hayes;Alicia Keys;Erykah Badu;India Arie;Jill Scott;Iron Maiden;Megadeth;Slayer;Sepultura;Black Sabbath;Anthrax;Alice Cooper;Deep Purple;Def Leppard;AC/DC;Judas Priest;Kiss;Metallica;Pantera;Queensryche;Skid Row;Nirvana;Beck;Smashing Pumpkins;Radiohead;Belle and Sebastian;Alice in Chains;Echo and the Bunnymen;Sonic Youth;Weezer;Pearl Jam;Foo Fighters;Hole;Bush;The Smiths;Depeche Mode;Jane's Addiction;Patti Smith;Sex Pistols;Sid Vicious;Ramones;Bad Religion;The Clash;NoFX;Dead Kennedys;Buzzcocks;Green Day;Blink 182;Sum 41;The Misfits;Rancid;Screeching Weasel;Pennywise;Eminem;Dr. Dre;Public Enemy;Missy Elliot;Cypress Hill;50 Cent;Run DMC;Grandmaster Flash;2Pac;Snoop Dogg;Jay-Z;Busta Rhymes;LL Cool J;DMX;Ice Cube;Mystikal;Aphex Twin;Daft Punk;Kraftwerk;Chemical Brothers;Fatboy Slim;Basement Jaxx;Carl Cox;Moloko;Paul Oakenfold;Prodigy;Armand van Helden;Moby;Massive Attack;Mouse on Mars;Jimi Tenor;Underworld;Bob Marley;Jimmy Cliff;Peter Tosh;Ziggy Marley;Sean Paul;Alpha Blondy;Shaggy;Maxi Priest;Shabba Ranks;UB40;Inner Circle;Desmond Dekker;Capleton;Bounty Killer;Eddy Grant;Black Uhuru;The Rolling Stones;The Animals;The Faces;The Kinks;The Who;Elvis Presley;Chuck Berry;Little Richard;Jerry Lee Lewis;Buddy Holly;Bo Diddley;Bill Haley;Chubby Checker;The Yardbirds;Carl Perkins;Gene Vincent;Madonna;Britney Spears;N'Sync;Justin Timberlake;ABBA;Michael Jackson;Janet Jackson;Prince;Spice Girls;Christina Aguilera;Robbie Williams;Nelly Furtado;Avril Lavigne;Jennifer Lopez;O-Town;Shakira;Wolfgang Amadeus Mozart;Ludwig van Beethoven;Johann Sebastian Bach;Joseph Haydn;Johannes Brahms;Frederic Chopin;Antonin Dvorak;Gustav Mahler;Franz Schubert;Antonio Vivaldi;Richard Wagner;Herbert von Karajan;Yehudi Menuhin;Georg Friedrich Haendel;Tchaikovsky;Giuseppe Verdi
Justin Timberlake;0,210255;0,153004;0,055467;0,028666;0,38855;0,034867;0,16231;0,084606;0,038445;0,004058;0;0,225867;0,550107;0,036587;0,034849;0,108235;0,28509;0,302854;0,497323;0,216765;0,048596;0,0545;0,298866;0,468095;0,542714;0,078354;0,196185;0,498335;0,370882;0,205916;0,317841;0,217484;0,07098;0,00315;0,239776;0,011546;0,004102;0,052179;0,246819;0,084976;0,327069;0,040996;0,384872;0,023721;0,004167;0,005826;0,008557;0,00923;0,023601;0,025213;0,019059;0,015968;0,006237;0;0,066224;0,003978;0,003469;0,001353;0,002237;0,011907;0,376213;0,008416;0,015519;0,017904;0,185045;0,40911;0,504715;0,109402;0,315292;0,450724;0,48588;0,349182;0,292061;0,13413;0,423225;0,221331;0,515143;0,352561;0,016674;0,557773;0,096128;0,052222;0,045804;0,093818;0,064544;0,020538;0,504098;0,165591;0,155816;0,145231;0,05231;0,155785;0,1379;0,038124;0,092031;0,080549;0,576888;0,747314;0,133415;0,170132;0,478433;0,219753;0,128973;0,359609;0,737014;0,36951;0,727191;0,225265;0,614473;0,184594;0,364753;0,144698;0,136232;0,141153;0,166736;0,228571;0,585453;0,158926;0,535365;0,117525;0,784401;0,62456;0,192907;0,186811;0,026718;0,538056;0,11607;0,558209;0,110282;0,03466;0,074739;0,01684;0,091074;0,589281;0,019099;0,046283;0,255144;0,101255;0,5519;0,079416;0,365411;0,601824;0,047954;0,077153;0,039663;0,379885;0,099244;0,134841;0,606553;0,277898;0,041145;0,33284;0,594757;0,089284;0,087974;0,424187;0,102078;0,150224;0,015908;0,151259;0,721646;0,049599;0,029015;0,033172;0,073483;0,003541;0,09538;0,306446;0,017233;0,068072;0,085958;0,050139;0,007097;0,014904;0,07751;0,01999;0,30239;0,13499;0;0,282379;0,244942;0,454227;0,167278;0,163864;0,13214;0,757242;0,125578;0,150952;0,073816;0,335051;0,069314;0,163266;0,869721;0,368578;0,250454;1;0,758927;0,375198;0,549111;0,596108;0,624894;0,330166;0,813252;0,500199;0,687763;0,566781;0,624745;0,219998;0,304407;0,022935;0,002207;0;0,042649;0;0;0,00043;0,000803;0,000568;0,000401;0,000548;0,002291;0;0,000581;0
ABBA;0,104549;0,075038;0,039462;0,020066;0,177376;0,107293;0,084445;0,058971;0,023634;0,001058;0;0,166489;0,643675;0,032436;0,02653;0,079333;0,181254;0,200063;0,243628;0,140284;0,042917;0,038171;0,181406;0,26854;0,248528;0,097837;0,09232;0,287195;0,261181;0,103096;0,160985;0,176736;0,039358;0,004741;0,106046;0,004839;0,00881;0,028975;0,176791;0,041507;0,157318;0,032914;0,178622;0,012856;0,001364;0,003047;0,007849;0,004794;0,0246;0,03039;0,017047;0,015686;0,011094;0;0,038328;0;0,00236;0,001032;0,006417;0,007779;0,206335;0,010119;0,010334;0,014078;0,101012;0,162141;0,250299;0,078896;0,168388;0,217176;0,246415;0,17705;0,337067;0,114261;0,201836;0,106176;0,210566;0,154604;0,007267;0,235025;0,139525;0,045071;0,040925;0,045162;0,062918;0,012551;0,556009;0,076575;0,135952;0,141613;0,053019;0,125036;0,136211;0,036139;0,084376;0,10365;0,588415;0,770347;0,111239;0,215945;0,279391;0,125918;0,112421;0,162623;0,758577;0,222899;0,682648;0,114955;0,644321;0,132648;0,202593;0,112979;0,088652;0,113016;0,107171;0,145297;0,565025;0,117655;0,56147;0,068439;0,664004;0,651821;0,150366;0,114318;0;0,537865;0,080758;0,641321;0,085376;0,016888;0,047158;0;0,058161;0,698654;0;0,028318;0,294207;0,043941;0,664633;0,043926;0,178735;0,695321;0,026512;0,030945;0,030715;0,20794;0,078497;0,075215;0,696997;0,127727;0,023129;0,171369;0,666467;0,073111;0,039385;0,187064;0,069275;0,116939;0,011147;0,135464;0,697786;0,019602;0,024275;0,029339;0,04065;0,002987;0,064626;0,150536;0,012576;0,057257;0,076088;0,037196;0,0045;0,006729;0,061999;0,016465;0,194797;0,117503;0,002421;0,191716;0,188543;0,245708;0,148067;0,135866;0,114776;0,683412;0,102085;0,141717;0,085227;0,179715;0,058693;0,187692;0,720132;0,187484;0,183063;0,758927;1;0,2323;0,32821;0,281208;0,797159;0,246981;0,768322;0,240916;0,693599;0,252445;0,780206;0,181705;0,377326;0,024683;0,012533;0,003284;0,034064;0,015694;0,00398;0,002006;0,016287;0,015556;0,003426;0,002104;0,002628;0,002801;0,003108;0,004781
Michael Jackson;0,209968;0,160307;0,092695;0,055983;0,240864;0,126113;0,185918;0,139021;0,062387;0,010176;0;0,381313;0,043704;0,072872;0,054816;0,172674;0,359379;0,371408;0,338815;0,211038;0,099757;0,051893;0,341269;0,425041;0,328522;0,160042;0,153428;0,422007;0,389721;0,212457;0,344287;0,322002;0,089983;0,031387;0,188561;0,052197;0,031404;0,202502;0,180736;0,105149;0,268718;0,131565;0,27919;0,060261;0,030652;0,032746;0,039204;0,044646;0,058986;0,055066;0,041964;0,03369;0,02139;0,002352;0,085302;0,010687;0,007297;0,003394;0,00558;0,028573;0,371988;0,02221;0,029672;0,04053;0,354434;0,417146;0,422908;0,229783;0,334731;0,412298;0,314494;0,467848;0,290711;0,263925;0,40099;0,225514;0,338619;0,258503;0,066447;0,342037;0,210189;0,129569;0,091534;0,094109;0,133055;0,045166;0,294404;0,17248;0,319402;0,309461;0,11013;0,377877;0,247016;0,074997;0,183972;0,1927;0,201645;0,196175;0,275582;0,196206;0,510483;0,270609;0,26451;0,316315;0,315455;0,351107;0,297904;0,27325;0,410975;0,260058;0,567675;0,277341;0,181553;0,259152;0,223115;0,320667;0,237497;0,27126;0,10386;0,157251;0,284286;0,225641;0,356414;0,223039;0,057714;0,187518;0,204854;0,117661;0,17028;0,06592;0,136227;0,005571;0,201067;0,068861;0,015947;0,16143;0,035682;0,192863;0,110532;0,150205;0,345192;0,05564;0,135313;0,107535;0,16969;0,516454;0,229763;0,536337;0,167215;0,504025;0,294556;0,506118;0,251244;0,612976;0,380307;0,591744;0,371569;0,408498;0,154099;0,347131;0,228631;0,043924;0,059471;0,067405;0,137067;0,037589;0,164694;0,282301;0,159131;0,125585;0,18116;0,085235;0,010749;0,015313;0,288069;0,036761;0,369982;0,254646;0;0,35707;0,382225;0,424719;0,344117;0,328009;0,265439;0,339443;0,251673;0,31271;0,132286;0,298048;0,141926;0,313186;0,453256;0,482385;0,370818;0,375198;0,2323;1;0,512058;0,54776;0,218938;0,427609;0,283143;0,422762;0,198014;0,458381;0,229581;0,293207;0,025313;0,013835;0,004633;0;0,022622;0;0;0,002364;0,004354;0,002744;0,003978;0,001859;0,009098;0,001935;0,000122;0,011969
Janet Jackson;0,29334;0,213298;0,093573;0,064129;0,478891;0,080658;0,211665;0,116859;0,062587;0,033983;0,023836;0,271416;0,042912;0,05062;0,050862;0,136692;0,37102;0,379812;0,58183;0,286672;0,090435;0,091461;0,372359;0,580016;0,65317;0,123859;0,286399;0,55354;0,435237;0,273077;0,442705;0,206134;0,093264;0,016444;0,305531;0,040671;0,013089;0,119277;0,547559;0,115468;0,397925;0,07401;0,473979;0,033731;0,018837;0,023355;0,024017;0,0273;0,038917;0,041025;0,033467;0,02327;0,014496;0,001156;0,092997;0,011073;0,006322;0,003923;0,010443;0,022401;0,457051;0,01808;0,026116;0,029387;0,279181;0,439794;0,577431;0,156861;0,377874;0,562302;0,699239;0,425847;0,355486;0,189453;0,510463;0,269495;0,668661;0,432231;0,031112;0,670269;0,272644;0,07383;0,064256;0,069862;0,09427;0,039697;0,202419;0,117269;0,221817;0,270112;0,076976;0,232391;0,301112;0,053799;0,136649;0,124656;0,203453;0,245409;0,209411;0,593353;0,563054;0,262971;0,199182;0,359515;0,259204;0,562886;0,262144;0,285467;0,260431;0,224789;0,492313;0,204719;0,187119;0,199443;0,221113;0,312268;0,278606;0,225039;0,079967;0,15962;0,552003;0,213544;0,260667;0,223936;0,063388;0,209558;0,153987;0,091619;0,242689;0,051787;0,105675;0,006469;0,145511;0,130752;0,029789;0,086589;0,025989;0,129102;0,203456;0,109089;0,461074;0,048569;0,07481;0,071531;0,078024;0,508607;0,131062;0,287039;0,098628;0,435581;0,140313;0,439859;0,130758;0,262239;0,201071;0,592219;0,199073;0,238558;0,068194;0,4406;0,300235;0,032374;0,044535;0,052407;0,111338;0,016506;0,089664;0,365075;0,062947;0,079271;0,130496;0,0578;0,010146;0,012492;0,138499;0,028743;0,390212;0,170405;0;0,355496;0,306856;0,613214;0,234131;0,241176;0,205833;0,434333;0,186447;0,286107;0,205914;0,411788;0,11644;0,415367;0,518862;0,461049;0,231546;0,549111;0,32821;0,512058;1;0,717671;0,231759;0,629864;0,362035;0,562249;0,243141;0,693867;0,121989;0,363586;0,002727;0,027828;0,029973;0,00281;0,05126;0,000882;0,003406;0,001133;0,002372;0,045743;0,001861;0,00466;0,007209;0,001653;0,003896;0,000902
Prince;0,350379;0,242347;0,10323;0,090964;0,506516;0,080111;0,234101;0,131903;0,076438;0,036418;0,029794;0,305175;0,06384;0,06452;0,059214;0,153449;0,434861;0,485488;0,659715;0,322661;0,147077;0,079043;0,42544;0,646807;0,74477;0,136634;0,288622;0,648774;0,527828;0,291826;0,45991;0,228524;0,190626;0,09717;0,384108;0,106793;0,151631;0,162492;0,383418;0,195254;0,480138;0,197401;0,565961;0,12107;0,089652;0,097394;0,099396;0,114318;0,096119;0,105048;0,091238;0,092778;0,116421;0,03422;0,152984;0,04273;0,054698;0,068324;0,099029;0,110962;0,554001;0,089551;0,098383;0,121264;0,46986;0,528999;0,67176;0,247689;0,473744;0,651259;0,669391;0,533278;0,409905;0,230737;0,566646;0,409973;0,636992;0,511036;0,113981;0,727263;0,178885;0,113761;0,078944;0,086048;0,138432;0,03979;0,261688;0,207814;0,275438;0,293708;0,117248;0,314633;0,268677;0,110522;0,164525;0,16371;0,240862;0,298465;0,237448;0,248824;0,632241;0,339588;0,232249;0,428779;0,291464;0,53847;0,311029;0,30539;0,276557;0,290477;0,553254;0,297961;0,209405;0,231969;0,251977;0,345269;0,303867;0,261948;0,090822;0,219158;0,512919;0,246979;0,291878;0,252485;0,043485;0,226471;0,162916;0,100305;0,155596;0,064173;0,145862;0,021286;0,203539;0,072281;0,0304;0,105326;0,025077;0,179905;0,085025;0,131782;0,504715;0,051552;0,087532;0,112093;0,082732;0,585105;0,181172;0,277413;0,126165;0,449756;0,115114;0,467431;0,124803;0,232792;0,295508;0,616179;0,266949;0,263584;0,160945;0,191077;0,343863;0,036789;0,054072;0,059881;0,100668;0,011639;0,10128;0,383238;0,053953;0,088046;0,143853;0,071648;0,013989;0,012905;0,138711;0,030347;0,492136;0,239352;0,003021;0,456778;0,414159;0,63796;0,312263;0,296741;0,241822;0,508052;0,283491;0,262868;0,114907;0,566955;0,180518;0,277956;0,503298;0,430115;0,263168;0,596108;0,281208;0,54776;0,717671;1;0,243762;0,395059;0,377577;0,576338;0,245821;0,680206;0,124901;0,239116;0,004973;0,030738;0,005241;0;0,055058;0;0;0,002743;0,005187;0,002954;0,004664;0,002085;0,007652;0,002169;0,000058;0,002763
Spice Girls;0,090505;0,084524;0,073553;0,034362;0,171813;0,211207;0,095759;0,089179;0,045404;0,016992;0,016993;0,204006;0,526427;0,038514;0,045957;0,119272;0,12431;0,196325;0,191552;0,098766;0,030109;0,014583;0,172727;0,233211;0,174586;0,121134;0,05638;0,313415;0,271739;0,090383;0,108749;0,231871;0,043596;0,00939;0,100163;0,009267;0,010607;0,037636;0,098506;0,044165;0,137096;0,040368;0,148208;0,016366;0,009015;0,009284;0,013952;0,011158;0,015859;0,012987;0,008497;0,060673;0,002404;0,001098;0,023563;0,000333;0,000327;0;0,001921;0,005446;0,161656;0,005692;0,00744;0,007785;0,089704;0,130733;0,187342;0,075272;0,151884;0,189343;0,158354;0,157382;0,481329;0,081866;0,176797;0,084713;0,182432;0,130255;0,002216;0,189901;0,102329;0,027067;0,026013;0,022802;0,069042;0,005854;0,428195;0,06495;0,137294;0,074073;0,081831;0,077737;0,062357;0,020246;0,043426;0,101643;0,481044;0,613698;0,068036;0,122786;0,300838;0,079693;0,062848;0,130842;0,618347;0,139786;0,533554;0,087884;0,528909;0,222503;0,227981;0,085012;0,060927;0,151862;0,108242;0,109404;0,446546;0,167594;0,455435;0,061432;0,533158;0,530746;0,131696;0,101132;0,007435;0,437904;0,086985;0,514399;0,053499;0,019225;0,0422;0,003429;0,046677;0,554834;0,005336;0,023623;0,241421;0,056995;0,514538;0,050204;0,146521;0,567494;0,034035;0,056298;0,05951;0,148521;0,086582;0,104354;0,592796;0,188182;0,052628;0,173596;0,576281;0,112085;0,053648;0,168173;0,148042;0,114106;0,022388;0,120166;0,550128;0,019843;0,013484;0,015532;0,040351;0,004193;0,084432;0,184672;0,017673;0,150965;0,05208;0,04068;0,004269;0,010441;0,137009;0,013912;0,202303;0,199448;0,177199;0,28197;0,179777;0,172714;0,084702;0,091212;0,076666;0,520223;0,069615;0,073642;0,044006;0,200895;0,039073;0,102835;0,623806;0,22934;0,267023;0,624894;0,797159;0,218938;0,231759;0,243762;1;0,240579;0,676579;0,246147;0,575118;0,214749;0,748856;0,161159;0,281924;0,007464;0,001531;0;0,013325;0;0;0,000121;0,000325;0,000273;0,000033;0;0;0;0,000057;0
Christina Aguilera;0,146315;0,143878;0,15118;0,049439;0,299995;0,086563;0,142587;0,184834;0,061659;0,009342;0;0,408321;0,034437;0,068624;0,078512;0,219397;0,206238;0,435693;0,306786;0,223553;0,042927;0,049166;0,392645;0,446324;0,286936;0,040013;0,132587;0,368489;0,353631;0,126749;0,214948;0,483474;0,086303;0,031545;0,265652;0,053227;0,027775;0,118128;0,412177;0,132712;0,268487;0,08872;0,315904;0,031898;0,040386;0,035775;0,042072;0,03749;0,055301;0,039704;0,054984;0,031713;0,036078;0,026989;0,074964;0,033375;0,027802;0,026062;0,026679;0,03631;0,335558;0,029784;0,041071;0,033501;0,231924;0,250902;0,327364;0,157502;0,307395;0,372389;0,340479;0,340638;0,26242;0,128446;0,302432;0,165741;0,461595;0,245783;0,022291;0,351179;0,177959;0,053716;0,047686;0,023271;0,0329;0,027754;0,107827;0,058961;0,110336;0,125908;0,025191;0,114782;0,176143;0,02933;0,042618;0,044245;0,142164;0,11167;0,074193;0,43548;0,436593;0,103848;0,06099;0,204407;0,188714;0,278771;0,140732;0,146961;0,123979;0,208133;0,297258;0,114296;0,089942;0,089673;0,095217;0,125177;0,109301;0,089379;0,041922;0,079156;0,28768;0,16382;0,214097;0,197264;0,040517;0,100873;0,147551;0,038526;0,193559;0,061281;0,092464;0,005741;0,098246;0,124863;0,019618;0,046916;0,02754;0,11778;0,178731;0,114698;0,236886;0,055003;0,072501;0,124648;0,079681;0,212889;0,167609;0,161048;0,062036;0,201133;0,086622;0,271265;0,079773;0,165967;0,111468;0,28362;0,184604;0,196047;0,04902;0,364754;0,151561;0,035239;0,013908;0,016349;0,091902;0,009652;0,135721;0,249966;0,041902;0,125201;0,144231;0,076895;0,007781;0,022633;0,142914;0,022188;0,197363;0,167876;0;0,194872;0,168775;0,303518;0,113254;0,133667;0,10856;0,183293;0,114872;0,138695;0,159791;0,18507;0,03873;0,313287;0,405688;0,50417;0,556768;0,330166;0,246981;0,427609;0,629864;0,395059;0,240579;1;0,240377;0,51282;0,200315;0,448685;0,18084;0,518456;0,005935;0,014493;0,037094;0;0,017553;0;0;0,001656;0,003719;0,040224;0,003484;0,020904;0,004911;0;0,007142;0,027624
Robbie Williams;0,132952;0,092018;0,031218;0,018499;0,260303;0,017474;0,100618;0,078131;0,020029;0,000551;0;0,142724;0,641044;0,026914;0,018938;0,062302;0,197115;0,23741;0,328157;0,146121;0,039977;0,028769;0,197891;0,311651;0,356569;0,131166;0,108545;0,406075;0,278754;0,134119;0,200788;0,120489;0,059528;0,015134;0,161262;0,016602;0,022942;0,055754;0,163442;0,067289;0,21587;0,048063;0,248785;0,020157;0,014839;0,022847;0,017358;0,020273;0,020422;0,023448;0,038191;0,048543;0,007624;0,003636;0,049713;0,002493;0,002922;0,002049;0,002575;0,012412;0,257535;0,009572;0,015506;0,018193;0,179427;0,224392;0,33029;0,079318;0,227243;0,294818;0,305174;0,22354;0,189392;0,114755;0,269507;0,14372;0,328369;0,217632;0,011155;0,35171;0,136693;0,056854;0,033399;0,045088;0,092355;0,009945;0,543568;0,099346;0,175005;0,13948;0,080676;0,131945;0,128466;0,031714;0,087962;0,074319;0,597847;0,775901;0,129249;0,191857;0,365132;0,151031;0,12633;0,199911;0,786359;0,256743;0,710179;0,174802;0,700091;0,231574;0,321772;0,125493;0,108325;0,18934;0,152462;0,185151;0,586516;0,177484;0,550358;0,088515;0,719448;0,659985;0,155356;0,174175;0,007698;0,550318;0,084818;0,630074;0,085526;0,028794;0,047548;0;0,067588;0,654863;0;0,038419;0,283672;0,048355;0,606162;0,048202;0,237159;0,669098;0,025725;0,028148;0,05464;0,284089;0,073104;0,147397;0,70387;0,249633;0,071701;0,263987;0,682988;0,137302;0,070153;0,298349;0,215373;0,134321;0,033582;0,122947;0,738927;0,01793;0,026035;0,031765;0,048407;0,006176;0,055916;0,223124;0,026218;0,135009;0,167589;0,034037;0,004439;0,00506;0,140041;0,01645;0,291331;0,164109;0,082061;0,292952;0,234754;0,307876;0,157535;0,144253;0,132217;0,722288;0,107664;0,140986;0,055058;0,274192;0,065757;0,138527;0,776239;0,236409;0,136451;0,813252;0,768322;0,283143;0,362035;0,377577;0,676579;0,240377;1;0,300155;0,706379;0,36525;0,678176;0,158741;0,354739;0,018102;0,008876;0;0,027377;0;0;0,000678;0,001438;0,001356;0,001113;0,00684;0,00001;0;0,00229;0
Nelly Furtado;0,197028;0,167989;0,096395;0,031866;0,412784;0,048029;0,172499;0,115582;0,049294;0,019884;0;0,309882;0,022121;0,059061;0,05716;0,163718;0,307942;0,456589;0,547732;0,286059;0,052411;0,075257;0,409243;0,547936;0,509102;0,105785;0,202363;0,518246;0,413674;0,206698;0,283414;0,376903;0,079504;0,006782;0,271953;0,011786;0,011767;0,05739;0,266525;0,101625;0,343716;0,062329;0,408543;0,0383;0,011782;0,007773;0,014548;0,015841;0,036369;0,02865;0,04834;0,015936;0,014344;0,000601;0,059158;0,002079;0,004908;0,002142;0,010547;0,008718;0,399585;0,009752;0,013344;0,014003;0,200102;0,356932;0,482916;0,126344;0,33652;0,489056;0,452947;0,396438;0,319009;0,129655;0,435252;0,216008;0,547773;0,436099;0,014549;0,557417;0,070203;0,046845;0,041977;0,037674;0,051814;0,01434;0,124037;0,068894;0,141576;0,118228;0,039456;0,133392;0,11432;0,032536;0,068809;0,061616;0,172104;0,185102;0,10681;0,165496;0,529834;0,17194;0,098471;0,282644;0,216228;0,340797;0,198547;0,214934;0,184901;0,216569;0,392365;0,139161;0,129407;0,139381;0,165048;0,217553;0,202297;0,155624;0,065389;0,131236;0,40701;0,152659;0,212029;0,224561;0,032875;0,174124;0,150028;0,062052;0,13018;0,069742;0,114358;0,086295;0,158274;0,059975;0,066703;0,089268;0,032443;0,142986;0,06965;0,130649;0,394683;0,054366;0,086565;0,111583;0,058729;0,349414;0,137044;0,159329;0,057333;0,275039;0,059382;0,335566;0,069465;0,117982;0,087852;0,408657;0,13128;0,179604;0,02743;0,122182;0,239437;0,048379;0,043403;0,060576;0,09464;0,032547;0,120882;0,333714;0,032244;0,112291;0,079009;0,07968;0,012459;0,035323;0,107785;0,030385;0,278679;0,165921;0;0,276139;0,221807;0,422247;0,132388;0,145266;0,111676;0,315858;0,112478;0,119319;0,068707;0,312975;0,052616;0,158781;0,457766;0,442936;0,403688;0,500199;0,240916;0,422762;0,562249;0,576338;0,246147;0,51282;0,300155;1;0,245313;0,594444;0,134637;0,379825;0,003205;0,023273;0,006983;0;0,042511;0;0;0,000875;0,002656;0,001415;0,001361;0,004461;0,000995;0;0,002427;0,017466
Avril Lavigne;0,123019;0,078202;0,04959;0,033005;0,155864;0,039804;0,087039;0,083166;0,030556;0,024283;0;0,206475;0,616642;0,017748;0,025;0,087772;0,18956;0,239775;0,253918;0,119681;0,071208;0,026369;0,18704;0,262675;0,204827;0,119805;0,085079;0,222222;0,223118;0,089614;0,20624;0,148311;0,038614;0,002951;0,094939;0,012632;0,00478;0,044798;0,092059;0,041784;0,131145;0,037985;0,147216;0,027648;0,005404;0,006898;0,007864;0,008681;0,025366;0,035343;0,036994;0,021826;0,008785;0;0,055406;0,004311;0,002905;0,001783;0,003011;0,016642;0,187478;0,012791;0,020818;0,024112;0,116715;0,140262;0,18873;0,103893;0,168557;0,187323;0,166472;0,148324;0,14882;0,176316;0,172864;0,093063;0,214138;0,137385;0,005974;0,17859;0,124039;0,078006;0,056707;0,075736;0,09719;0,025571;0,597548;0,120166;0,219815;0,217249;0,077853;0,220801;0,177283;0,052808;0,140087;0,123419;0,588057;0,749025;0,20222;0,144449;0,298041;0,178666;0,199097;0,223164;0,769536;0,23089;0,67222;0,139373;0,560532;0,154625;0,175746;0,20386;0,14445;0,24356;0,221421;0,27725;0,637853;0,233794;0,605933;0,181542;0,610785;0,704656;0,279876;0,200036;0,109023;0,606675;0,21794;0,687403;0,06553;0,032341;0,073736;0,006032;0,097736;0,640044;0,006532;0,043677;0,276477;0,062465;0,594577;0,07785;0,183783;0,654884;0,037042;0,043426;0,025736;0,198682;0,083023;0,032103;0,651707;0,097876;0,004244;0,100667;0,616715;0,063631;0,023975;0,15478;0,109424;0,158361;0,002278;0,055727;0,647582;0,025289;0,043531;0,049873;0,065709;0,000527;0,057626;0,112453;0,003231;0,061417;0,148282;0,053684;0,007024;0,007942;0,061853;0,024533;0,263392;0,154482;0;0,240016;0,248478;0,253512;0,223436;0,22461;0,194387;0,665214;0,171008;0,224824;0,086473;0,189722;0,106067;0,21394;0,667219;0,212139;0,170794;0,687763;0,693599;0,198014;0,243141;0,245821;0,575118;0,200315;0,706379;0,245313;1;0,206024;0,657713;0,14006;0,326633;0,009097;0,004869;0;0,013391;0;0;0,000024;0,000821;0,000704;0,000058;0;0,0024;0;0,0001;0
Jennifer Lopez;0,272533;0,207455;0,071692;0,038703;0,489751;0,069346;0,184014;0,080875;0,035385;0,023775;0,005501;0,177633;0,012548;0,052911;0,035901;0,094155;0,300546;0,309462;0,571309;0,302288;0,030585;0,130078;0,404224;0,528966;0,652687;0,008781;0,350627;0,54798;0,370576;0,260112;0,440202;0,162418;0,080382;0,012202;0,331011;0,056926;0,004414;0,127413;0,342761;0,115354;0,420453;0,040998;0,499764;0,01046;0,050948;0,021676;0,021195;0,019672;0,021546;0,01517;0,019484;0,003245;0,011741;0;0,067865;0,018569;0,009127;0,006339;0,011111;0,014285;0,435948;0,007198;0,015004;0,004144;0,223802;0,450028;0,595115;0,05956;0,326419;0,546987;0,592433;0,406044;0,319037;0,047569;0,520479;0,244154;0,769666;0,429606;0,005023;0,720875;0,034074;0,022858;0,032998;0,010135;0,006966;0,060218;0,050269;0,013977;0,034474;0,025584;0,005898;0,085004;0,069377;0,015699;0,010181;0,026286;0,161318;0,200824;0,046312;0,135926;0,449149;0,154386;0,014569;0,292048;0,176648;0,388503;0,206962;0,250675;0,26572;0,138201;0,439441;0,05686;0,127554;0,042849;0,106058;0,175362;0,193039;0,083008;0,016841;0,099305;0,486472;0,183777;0,089283;0,15674;0,087753;0,14598;0,070949;0,019702;0,123827;0,050977;0,084311;0,019429;0,121088;0,06848;0,026523;0,070806;0,031516;0,122906;0,080822;0,155696;0,43459;0,050525;0,044793;0,101169;0,057626;0,440974;0,079721;0,265984;0,063111;0,404262;0,152557;0,464737;0,098514;0,202551;0,158538;0,633385;0,116729;0,105821;0,046491;0,138868;0,278694;0,01171;0,003022;0,004356;0,080342;0,011538;0,074139;0,371177;0,050999;0,04549;0,032919;0,029831;0,003316;0,011001;0,088573;0,006856;0,226629;0,05583;0;0,209987;0,145046;0,493626;0,063624;0,056404;0,045092;0,359295;0,055307;0,045378;0,036726;0,336166;0,01893;0,058226;0,562283;0,437972;0,18704;0,566781;0,252445;0,458381;0,693867;0,680206;0,214749;0,448685;0,36525;0,594444;0,206024;1;0,089704;0,45983;0,019993;0,02816;0,008924;0;0,053689;0;0;0,000229;0,000498;0,000423;0,000507;0,002887;0,010435;0;0,001031;0
